global_human_like_perplexity,num_edits,sequence_length,original_length
1.5487570762634277,3,143,771
1.7115856409072876,8,240,837
1.0647356510162354,3,222,1184
1.0574085712432861,1,111,464
1.5077331066131592,4,131,482
1.5281853675842285,7,245,1157
1.6263734102249146,9,293,1444
1.193774938583374,8,231,1241
1.5494203567504883,4,208,945
1.4462711811065674,5,152,738
1.5382024049758911,5,280,1509
1.7821717262268066,13,280,1433
1.3045917749404907,6,224,1246
1.265249490737915,10,301,1192
1.1607471704483032,8,304,1370
1.5374325513839722,5,123,679
1.286699652671814,5,122,661
1.299505591392517,4,267,1485
1.23312509059906,3,260,1110
1.6717571020126343,10,272,1414
1.484228491783142,7,178,903
1.3275614976882935,10,357,1913
1.3530789613723755,7,339,1611
1.2908096313476562,7,335,1598
1.4360016584396362,4,92,546
1.1624321937561035,4,229,1135
1.100496768951416,3,219,1239
1.3749483823776245,5,131,709
1.0245548486709595,2,313,1794
1.470902681350708,14,331,1796
1.7520102262496948,7,91,451
1.2028356790542603,7,303,1581
1.0643129348754883,3,187,858
1.6241449117660522,4,200,901
1.1765055656433105,3,100,446
1.4225350618362427,4,237,917
1.649124026298523,11,313,1744
1.4376147985458374,6,205,1223
1.0736428499221802,3,202,1132
1.4042216539382935,11,335,1305
2.3327605724334717,12,155,863
1.4833645820617676,8,338,1844
1.0525104999542236,2,279,1582
1.0265419483184814,2,265,1523
1.1447107791900635,11,422,1923
1.294084906578064,18,438,1514
1.548937201499939,6,135,599
1.034072756767273,3,236,1315
1.2625879049301147,5,143,832
1.2840938568115234,2,75,423
1.6181703805923462,10,216,1102
1.0002104043960571,2,226,1106
1.5736490488052368,9,254,1353
1.7426081895828247,7,83,461
1.6416208744049072,5,72,410
1.7115219831466675,12,209,1038
1.113080382347107,5,281,1577
1.7329753637313843,9,202,1108
1.8251460790634155,5,56,220
2.0833051204681396,6,87,437
1.8343859910964966,4,196,945
1.0764100551605225,3,266,1592
1.064560890197754,1,255,1549
1.4983839988708496,10,168,760
1.7396878004074097,10,229,1107
1.5562325716018677,4,98,487
1.5772626399993896,3,79,494
1.068329930305481,2,194,833
1.1728910207748413,7,342,1798
1.5037966966629028,9,254,1365
1.1768282651901245,5,182,1149
1.4793070554733276,9,230,941
1.2184255123138428,5,93,553
1.5223854780197144,11,312,1720
1.4587972164154053,11,272,1443
1.4639774560928345,11,350,1799
1.5377639532089233,12,262,1320
1.2502655982971191,4,268,1527
1.0417358875274658,2,168,1065
1.2639042139053345,6,252,1298
1.359682321548462,8,329,1711
1.4962505102157593,15,293,1562
1.4974722862243652,12,294,1548
1.9330644607543945,2,188,1039
1.209946632385254,4,260,930
2.11181640625,11,124,659
1.3598546981811523,5,158,871
1.9393905401229858,10,144,762
1.6358003616333008,8,141,774
1.457101583480835,5,145,722
1.5559868812561035,4,164,913
1.6645972728729248,12,219,1031
1.0990257263183594,2,97,540
1.1283092498779297,3,224,1357
1.734781265258789,16,366,1851
1.3336399793624878,6,267,1269
1.734868049621582,6,146,780
1.6603432893753052,8,229,1185
1.5095292329788208,8,303,1606
2.053586006164551,9,107,621
1.690921425819397,9,195,1051
1.2660205364227295,9,302,1652
1.3579787015914917,7,172,967
1.200137972831726,4,161,930
1.0621095895767212,2,215,1174
1.7586359977722168,11,290,1335
1.4972455501556396,5,122,654
1.051698088645935,2,125,660
1.1857491731643677,4,183,1054
1.4146360158920288,10,216,1114
1.2884602546691895,11,294,1685
1.8047364950180054,26,351,1945
1.3397588729858398,10,223,946
1.4691991806030273,9,294,1661
1.1548590660095215,4,180,1014
1.5618423223495483,8,223,1100
1.3505113124847412,8,262,1421
1.6447597742080688,10,212,1279
1.4963222742080688,12,320,1358
1.0215553045272827,5,340,1483
1.3572701215744019,8,295,1399
1.27592134475708,5,183,599
1.1338579654693604,2,158,955
1.0482968091964722,1,225,1244
1.0548245906829834,2,216,1181
1.1029062271118164,3,311,1640
1.6025055646896362,11,260,1220
1.4893211126327515,5,156,814
1.0002089738845825,2,236,1205
1.3719141483306885,4,330,1915
1.347474455833435,4,300,1511
1.4093049764633179,7,375,1810
1.1881814002990723,6,227,1286
1.0314141511917114,3,219,1122
1.3716868162155151,9,176,913
1.196714162826538,5,163,925
2.0748558044433594,5,91,431
1.0450329780578613,1,190,1021
1.946576476097107,8,153,844
1.472977876663208,7,127,669
1.1924041509628296,5,281,1435
1.0965442657470703,3,189,983
1.6722345352172852,9,365,1782
1.380468487739563,9,284,1208
1.3880976438522339,13,365,1589
1.3084357976913452,4,308,1253
1.1871123313903809,5,327,1876
1.5626187324523926,8,217,1208
1.1904656887054443,5,265,1380
1.4008872509002686,3,186,1063
1.253127932548523,4,134,797
1.5138646364212036,8,250,1017
1.2704451084136963,3,142,746
1.529242753982544,11,258,1367
1.9056564569473267,10,152,748
1.1258950233459473,3,198,1170
1.0772557258605957,3,199,1177
1.1856848001480103,2,131,735
1.3027794361114502,10,410,1919
1.4362787008285522,4,135,742
1.143473505973816,6,345,1880
1.567872166633606,3,305,1524
1.3157581090927124,4,122,656
1.71272873878479,8,139,689
1.3127391338348389,6,217,1110
1.6595807075500488,5,190,1119
1.655165195465088,6,252,1232
1.1957260370254517,4,208,940
1.1316498517990112,2,121,717
1.9462437629699707,5,123,705
1.3835340738296509,9,207,1095
1.1592518091201782,7,322,1517
1.100225806236267,4,261,1314
1.6017966270446777,7,212,709
1.0892508029937744,4,220,1297
1.3171970844268799,5,266,1389
1.0867283344268799,2,185,858
1.6597235202789307,7,265,1473
1.3582592010498047,10,339,1727
1.4465885162353516,12,293,1068
1.6496150493621826,5,138,784
1.1676828861236572,8,238,1291
1.8733049631118774,10,283,1317
1.807571530342102,14,253,1205
1.7088615894317627,12,224,1096
1.3678967952728271,11,223,1286
1.367004632949829,9,266,1301
1.9112037420272827,8,216,1154
1.7541139125823975,10,266,1422
1.1775485277175903,4,123,724
1.132061243057251,4,276,1395
1.1749451160430908,7,292,1460
1.0561047792434692,2,241,1322
1.1655992269515991,4,131,783
1.8503987789154053,3,144,868
1.5542540550231934,13,372,1798
1.2461689710617065,7,192,849
1.327286958694458,6,310,1715
1.1313869953155518,2,222,1183
1.4004579782485962,4,222,1238
1.9872418642044067,9,168,776
1.213157057762146,5,188,1028
1.1171321868896484,3,191,1070
1.2695708274841309,9,294,1515
1.1005005836486816,2,206,1152
1.3618512153625488,9,258,1481
1.816349744796753,8,173,891
1.7420729398727417,4,158,925
1.4659688472747803,23,357,1822
1.5701308250427246,7,243,997
1.421305775642395,9,308,1684
1.1203171014785767,3,184,1056
1.7511264085769653,7,104,571
1.5639325380325317,3,201,1166
1.3203554153442383,7,114,546
2.1078011989593506,12,221,898
1.3974970579147339,10,164,825
1.5844110250473022,8,190,874
1.05644690990448,2,350,1827
1.1867564916610718,4,227,1353
1.3459151983261108,11,216,1194
1.5906658172607422,5,111,532
1.0375044345855713,2,356,1784
1.3706260919570923,2,159,944
1.3642019033432007,3,166,713
2.1988978385925293,15,242,1277
1.2412896156311035,7,230,1276
2.426321506500244,6,71,318
1.7081083059310913,9,122,665
1.286574125289917,3,100,588
1.6318589448928833,14,177,970
1.1960963010787964,3,244,1068
1.6061553955078125,8,283,1410
1.2928829193115234,5,182,1037
1.3880834579467773,6,175,770
1.3931820392608643,9,211,1045
1.3455370664596558,3,114,590
2.158409833908081,6,106,598
1.2015397548675537,3,102,523
1.743228793144226,6,225,1240
1.3929277658462524,10,190,1160
1.9393218755722046,12,235,1194
1.9087351560592651,4,128,585
1.4194300174713135,7,257,1339
1.4458917379379272,9,245,1061
1.5189369916915894,5,158,794
1.7988582849502563,13,318,1820
1.404883623123169,5,193,1055
1.4829243421554565,11,311,1696
1.2525204420089722,4,92,407
1.4122591018676758,3,270,1478
1.777015209197998,6,223,1120
1.8352946043014526,9,314,1413
1.0466327667236328,3,168,1013
1.0720412731170654,3,183,1104
1.0830960273742676,2,231,1419
1.6815783977508545,7,232,1384
1.719080924987793,11,121,747
1.1313705444335938,3,150,696
1.641616940498352,10,263,1440
1.4947471618652344,9,260,1409
1.7868770360946655,2,162,911
1.356585144996643,9,314,1553
1.4420219659805298,12,271,1217
1.2333810329437256,12,364,1795
1.1531524658203125,3,139,802
1.2020771503448486,2,191,1016
1.2195745706558228,3,192,1040
1.116276502609253,2,144,799
1.1695820093154907,2,194,995
1.0907865762710571,2,167,1007
1.3298977613449097,10,299,1561
1.424532175064087,7,254,1463
1.1741400957107544,18,352,908
1.1888694763183594,4,153,839
1.4836598634719849,12,231,1369
1.3183324337005615,8,211,1389
1.6452893018722534,7,226,1327
1.1599035263061523,9,174,1113
1.1709948778152466,5,245,1398
1.2061785459518433,7,272,1429
1.613965630531311,1,110,412
1.0596177577972412,4,152,907
1.5295249223709106,12,298,1611
1.33314847946167,6,222,1199
1.893786072731018,19,342,1887
1.7192696332931519,4,271,1343
1.692811369895935,9,234,1444
1.0002027750015259,2,280,1457
1.4681463241577148,3,161,585
1.1599173545837402,2,153,750
1.7510048151016235,12,386,1921
1.09512197971344,3,256,1282
1.1652060747146606,3,171,799
1.6661994457244873,13,205,1066
1.3043941259384155,2,282,1365
1.2660491466522217,3,264,1065
1.3040870428085327,4,102,593
1.3088479042053223,6,266,1393
1.1032732725143433,5,185,912
1.2303706407546997,6,251,1283
1.0652859210968018,4,204,930
1.0549300909042358,1,205,964
1.289589285850525,3,112,576
1.2932665348052979,4,172,917
1.4713643789291382,6,158,681
1.1366609334945679,3,192,1067
1.514296054840088,11,225,1315
1.1260908842086792,3,215,1172
1.687410593032837,14,245,1397
1.5006508827209473,11,203,1199
1.4906713962554932,7,311,1664
1.2086302042007446,5,275,1517
1.5634660720825195,12,331,1579
1.3337574005126953,2,110,676
1.037992238998413,3,419,1852
1.627550482749939,3,94,525
2.040374755859375,16,288,1547
1.7038209438323975,7,256,1358
1.0348567962646484,5,230,1351
1.4058197736740112,9,189,904
1.5905778408050537,11,248,1162
1.6704201698303223,8,219,1112
1.6023616790771484,7,261,1308
1.187505841255188,6,308,1678
1.3337568044662476,5,126,674
1.093274712562561,2,415,1882
1.7314765453338623,10,229,1268
1.1181055307388306,4,162,709
1.3448272943496704,11,310,1509
2.0139896869659424,7,138,631
1.255212426185608,3,124,564
1.3507697582244873,4,121,690
1.0763508081436157,5,137,666
1.0917174816131592,1,172,831
1.4344266653060913,9,189,1173
1.7872315645217896,12,253,1363
1.4220575094223022,2,210,1112
1.5710101127624512,3,138,815
1.0445125102996826,1,243,1078
1.0736017227172852,2,216,1106
1.4152557849884033,9,180,872
1.359565019607544,8,232,1209
1.2343342304229736,2,28,145
1.5240620374679565,2,176,925
1.4085006713867188,5,176,1063
1.2432920932769775,6,243,1362
1.4423630237579346,5,194,1060
1.853904128074646,12,206,1138
1.1957265138626099,7,240,1294
1.1656079292297363,7,305,1481
1.1983816623687744,6,261,1284
1.1735388040542603,5,121,613
1.4675012826919556,12,328,1537
1.5651787519454956,7,203,937
1.2593258619308472,3,127,738
1.6328331232070923,7,192,936
1.108165979385376,2,257,1199
1.1469460725784302,5,258,1260
1.291433572769165,2,117,600
1.7745988368988037,9,295,1673
1.083493709564209,3,125,703
1.740374207496643,3,221,1170
1.3219200372695923,8,225,1092
1.64036226272583,11,330,1333
1.2508076429367065,9,282,1508
1.7286186218261719,10,161,674
1.5062408447265625,6,205,1073
1.5772029161453247,7,206,1063
1.7036032676696777,10,197,1183
1.3270565271377563,4,256,1181
1.755728840827942,14,281,1733
1.4080049991607666,11,187,996
1.0399724245071411,2,197,1046
1.1606032848358154,6,302,1617
1.8030885457992554,10,216,1139
1.1638120412826538,4,195,1062
1.4208314418792725,6,189,1065
1.4711469411849976,7,140,716
1.9474751949310303,4,108,529
1.4398385286331177,9,200,1081
1.4971113204956055,11,232,1236
1.102518916130066,6,212,1143
1.3590816259384155,6,220,1151
1.10525643825531,5,430,2123
1.3977688550949097,6,174,913
1.141335129737854,7,95,569
1.1223475933074951,2,230,1327
1.189205527305603,7,170,1026
1.351618766784668,3,285,1215
1.082648515701294,1,198,991
1.1784050464630127,5,142,683
1.43235182762146,6,107,556
1.4486671686172485,4,232,1292
1.36758291721344,9,283,1399
1.8737752437591553,6,90,509
1.4601598978042603,10,256,640
1.1120368242263794,4,251,1305
1.0654079914093018,2,197,1187
1.2679604291915894,7,283,1277
1.6437710523605347,8,222,1056
1.2602838277816772,12,311,1709
1.0442408323287964,3,216,1078
1.3066273927688599,7,278,1664
1.6155855655670166,11,230,1130
1.9589629173278809,15,219,1186
1.1063779592514038,5,277,1532
1.0987085103988647,5,291,1569
1.6020159721374512,7,172,847
1.4595327377319336,6,190,972
1.3207205533981323,2,167,763
1.2992593050003052,6,176,1038
2.0461273193359375,12,199,873
1.1943696737289429,9,337,1919
1.0471423864364624,2,341,1914
1.0002042055130005,3,268,1561
1.4430711269378662,6,252,1007
1.4095890522003174,10,283,1749
1.4377140998840332,2,53,265
1.2019798755645752,5,266,1441
1.6901038885116577,7,226,1198
1.1802171468734741,2,195,1181
1.8307905197143555,9,284,1491
1.0423412322998047,2,222,1181
1.7162758111953735,8,149,702
1.2092020511627197,4,175,1007
1.1641836166381836,4,201,1200
1.0412132740020752,1,194,1167
1.6244492530822754,11,253,1119
1.7239657640457153,10,181,1059
1.3910144567489624,12,276,1345
1.2515047788619995,5,151,816
1.3688489198684692,6,228,1081
1.6412729024887085,6,108,581
1.7809722423553467,9,213,1069
1.4176527261734009,17,370,1645
1.5255550146102905,11,171,906
1.8548072576522827,13,270,1288
1.066740870475769,4,225,1215
1.6546827554702759,4,230,1096
1.4547898769378662,9,219,1120
1.2518134117126465,6,278,1212
1.2093842029571533,2,97,529
1.2020753622055054,8,271,1519
1.6429800987243652,11,284,1298
1.4939088821411133,8,174,917
1.4363017082214355,4,211,1235
1.2662935256958008,5,205,1100
1.3100007772445679,8,209,1061
1.417472004890442,6,154,852
1.2840418815612793,6,246,1238
1.5578882694244385,7,156,800
1.5718995332717896,6,184,1067
1.6133421659469604,12,238,988
1.3375667333602905,5,166,948
1.3384625911712646,6,191,941
1.406873106956482,8,260,1238
1.5017101764678955,11,247,1204
1.3658931255340576,10,237,1231
2.004307985305786,11,272,1395
1.1678897142410278,4,164,889
1.2117266654968262,5,259,1457
1.20988929271698,4,168,977
1.1626015901565552,5,274,1352
1.9073792695999146,10,189,869
1.082842230796814,4,284,1658
1.5691628456115723,3,77,496
1.5721598863601685,3,81,481
1.050562858581543,2,233,1090
1.127411961555481,3,330,1552
2.31367564201355,4,114,641
1.1341215372085571,7,289,1377
2.0003662109375,8,132,765
1.642745852470398,2,119,514
1.6752088069915771,9,135,672
1.1837865114212036,11,357,1701
1.817755103111267,18,346,1711
1.2915303707122803,7,249,1239
1.3753304481506348,9,274,1398
1.2443679571151733,3,183,931
1.456887125968933,6,183,938
1.057496190071106,2,208,1108
1.2424299716949463,7,221,1150
1.1067386865615845,4,232,1426
1.7957453727722168,9,183,743
1.8825138807296753,9,289,1468
1.0339127779006958,2,280,1462
1.8379892110824585,6,196,830
1.7381306886672974,11,251,1226
1.7944289445877075,21,419,1835
1.342713475227356,20,394,1920
1.3049266338348389,8,157,785
2.1504509449005127,6,81,411
1.737969160079956,9,192,1062
1.3412495851516724,8,187,937
1.06891667842865,2,303,1066
1.3765995502471924,5,179,811
1.3726786375045776,9,255,1497
1.1860673427581787,5,222,1205
1.6181639432907104,8,250,1235
1.21762216091156,7,231,1234
1.7604848146438599,2,175,900
1.4488871097564697,3,225,961
1.4813438653945923,8,186,906
1.1116331815719604,2,154,872
1.705328345298767,12,279,1417
1.5460437536239624,19,306,1548
2.120386838912964,25,414,1762
1.6618998050689697,14,270,1435
1.4746989011764526,6,158,771
1.1666816473007202,6,213,1217
1.4702435731887817,5,111,608
1.9121586084365845,9,128,706
1.095115065574646,2,178,988
1.2605870962142944,6,307,1671
1.1118463277816772,5,316,1730
1.5666404962539673,5,239,1148
1.0795048475265503,2,120,702
1.4355806112289429,9,313,1609
1.286813497543335,8,245,1167
1.1798806190490723,3,226,1277
1.5942862033843994,8,212,1187
1.8307512998580933,9,192,1068
1.0002292394638062,1,109,539
1.8679425716400146,10,239,1290
1.5506484508514404,7,125,609
1.7208564281463623,7,160,818
1.1249033212661743,3,249,1263
1.0279357433319092,2,250,1263
1.899013638496399,5,118,672
1.3952991962432861,5,142,814
1.5475367307662964,5,126,669
1.0002204179763794,3,162,893
1.613643765449524,6,221,885
1.2577120065689087,4,217,1140
1.7931461334228516,16,299,1529
1.270915150642395,5,274,1409
1.818229079246521,7,216,1028
1.101889967918396,4,135,655
1.102722406387329,1,302,1704
1.8956234455108643,9,245,1297
1.2487776279449463,6,155,799
1.1357579231262207,3,152,602
1.6502814292907715,8,188,1003
1.1138441562652588,1,226,1076
1.8561750650405884,12,197,1117
1.3213062286376953,10,319,1746
1.000218391418457,2,175,1031
1.0336118936538696,4,203,1061
1.4779950380325317,7,142,674
1.5876762866973877,10,178,871
1.3327313661575317,7,208,1004
1.6268430948257446,5,186,1006
1.0818591117858887,3,159,942
1.4506251811981201,9,268,1411
1.7394872903823853,12,236,1243
1.7156857252120972,15,323,1403
1.2364181280136108,6,254,1230
1.1359962224960327,4,267,1397
1.2446669340133667,10,331,1806
1.244565486907959,7,142,850
1.5837289094924927,8,259,1364
1.4654932022094727,7,360,1930
1.2655190229415894,8,238,1253
1.7480247020721436,9,157,812
1.030910849571228,4,223,1193
1.5397694110870361,9,205,1047
1.1139088869094849,10,354,1580
1.1949528455734253,2,115,638
1.2625147104263306,2,147,850
1.6762206554412842,2,202,959
1.5224112272262573,11,240,1246
1.5821620225906372,5,169,884
1.1954830884933472,5,195,907
1.5066853761672974,13,309,1474
1.2022992372512817,9,292,1409
1.506888508796692,10,369,1633
1.5884177684783936,5,172,648
1.0466327667236328,3,168,735
1.2781096696853638,6,377,1542
1.2941089868545532,6,187,964
1.116125464439392,3,191,1076
1.4902799129486084,9,239,1175
1.1603528261184692,3,175,1040
1.5161958932876587,8,210,1043
1.0949687957763672,3,208,1174
1.2608312368392944,5,158,879
1.389940619468689,2,240,1182
1.148099660873413,4,266,1455
1.8324415683746338,6,90,494
1.4707391262054443,6,255,916
1.0362532138824463,2,220,1185
1.4391717910766602,8,158,714
1.1897873878479004,4,227,1203
1.1098394393920898,4,272,1339
1.207604169845581,9,298,1356
1.3525762557983398,10,204,1026
1.1064776182174683,2,144,851
1.1593559980392456,3,159,800
1.6206963062286377,9,180,1036
1.275639533996582,7,195,926
1.2840059995651245,5,373,1165
1.412302851676941,5,186,945
1.0938801765441895,2,185,1072
1.4318642616271973,9,344,1530
1.643336534500122,13,297,1689
1.1612766981124878,3,125,571
1.6935192346572876,5,120,422
1.889972448348999,5,114,449
1.5057581663131714,7,301,1151
1.372000813484192,12,296,1668
1.1135903596878052,2,239,1212
1.17099130153656,5,237,1184
1.090664029121399,3,223,1346
1.6046960353851318,11,256,1288
1.3274259567260742,6,203,810
